입원외래구분,코드,3단질병명,순위,환자수,내원일수,청구건수,요양급여비용총액,보험자부담금,환자부담금,연도,연령대,이상치컬럼
입원,N93,기타 이상 자궁 및 질 출혈,76,3589,6908,3807,2342746,1807365,535381,2019,40_49,환자수
입원,S46,어깨 및 위팔 부위의 근육 및 힘줄의 손상,77,3581,34163,4392,7864471,5891328,1973143,2019,40_49,환자수
입원,N83,"난소, 난관 및 넓은인대의 비염증성 장애",78,3526,14081,3652,9378673,7326541,2052132,2019,40_49,환자수
입원,G43,편두통,79,3457,11175,3797,3234138,2174341,1059797,2019,40_49,환자수
입원,C16,위의 악성 신생물,80,3402,111202,12747,35597586,31271572,4326014,2019,40_49,환자수
입원,S32,요추 및 골반의 골절,81,3373,51302,4617,8721577,6556511,2165066,2019,40_49,환자수
입원,S13,"목부위의 관절 및 인대의 탈구, 염좌 및 긴장",82,3355,19801,3720,2114416,1584132,530284,2019,40_49,환자수
입원,K21,위-식도역류병,83,3352,11550,3600,2880717,2136304,744413,2019,40_49,환자수
입원,M51,기타 추간판장애,1,71671,538533,88728,82439634,61570551,20869083,2019,50_59,환자수
입원,H25,노년백내장,2,53514,90000,87711,79667473,63880430,15787043,2019,50_59,환자수
입원,M75,어깨병변,3,48760,390028,60232,94596760,70930573,23666187,2019,50_59,환자수
입원,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,4,35076,145987,37708,31504730,23826095,7678635,2019,50_59,환자수
입원,K64,치핵 및 항문주위정맥혈전증,5,34798,98549,35581,41671118,32566848,9104270,2019,50_59,환자수
입원,M48,기타 척추병증,6,28256,230157,34001,41314567,30979733,10334834,2019,50_59,환자수
입원,M50,경추간판장애,7,27924,181014,32868,29831785,22350113,7481672,2019,50_59,환자수
입원,M23,무릎의 내부장애,8,25487,236892,31084,49797398,36817529,12979869,2019,50_59,환자수
입원,M17,무릎관절증,9,25186,361649,36947,75031032,56357764,18673268,2019,50_59,환자수
입원,R42,어지럼증 및 어지럼,10,23932,46046,25158,15341673,10383074,4958599,2019,50_59,환자수
입원,I20,협심증,11,22107,76685,25347,81773567,72766159,9007408,2019,50_59,환자수
입원,H81,전정기능의 장애,12,20559,71965,22328,19561969,13581215,5980754,2019,50_59,환자수
입원,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",13,20026,117911,23632,11810740,8922250,2888490,2019,50_59,환자수
입원,M54,등통증,14,19060,81411,22563,9479927,7145821,2334106,2019,50_59,환자수
입원,H26,기타 백내장,15,17687,27115,26034,25559883,20496127,5063756,2019,50_59,환자수
입원,S82,발목을 포함한 아래다리의 골절,16,17405,276529,24245,55619581,41672250,13947331,2019,50_59,환자수
입원,I83,하지의 정맥류,17,16990,29773,17750,10749464,8421170,2328294,2019,50_59,환자수
입원,N20,신장 및 요관의 결석,18,16276,46667,19339,27581564,21025322,6556242,2019,50_59,환자수
입원,K63,장의 기타 질환,19,15308,42392,15801,17887745,13936588,3951157,2019,50_59,환자수
입원,S83,"무릎의 관절 및 인대의 탈구, 염좌 및 긴장",20,15035,164603,18880,31180705,22341786,8838919,2019,50_59,환자수
입원,C50,유방의 악성 신생물,21,15033,627678,73983,136350840,117180639,19170201,2019,50_59,환자수
입원,K80,담석증,22,14794,96692,17683,64528009,48108777,16419232,2019,50_59,환자수
입원,S52,아래팔의 골절,23,14715,151916,17919,39340870,29481461,9859409,2019,50_59,환자수
입원,S92,발목을 제외한 발의 골절,24,14408,187136,18182,29284543,21724166,7560377,2019,50_59,환자수
입원,E11,2형 당뇨병,25,13981,140116,19913,27264495,21145622,6118873,2019,50_59,환자수
입원,J18,상세불명 병원체의 폐렴,26,13780,143780,17224,39762176,31330604,8431572,2019,50_59,환자수
입원,S22,"늑골, 흉골 및 흉추의 골절",27,13705,179862,17103,24248801,18073632,6175169,2019,50_59,환자수
입원,R07,목구멍 및 가슴의 통증,28,13360,22425,14103,10847435,8381263,2466172,2019,50_59,환자수
입원,I63,뇌경색증,29,13218,486952,32341,110028471,86921972,23106499,2019,50_59,환자수
입원,M65,윤활막염 및 힘줄윤활막염,30,13180,76538,14385,14375286,10807422,3567864,2019,50_59,환자수
입원,R10,복부 및 골반 통증,31,13037,25744,13628,7297192,5404225,1892967,2019,50_59,환자수
입원,G47,수면장애,32,12776,28142,16261,10788040,8550099,2237941,2019,50_59,환자수
입원,I67,기타 뇌혈관질환,33,12405,131337,18473,71445962,61331189,10114773,2019,50_59,환자수
입원,N39,비뇨계통의 기타 장애,34,12016,43402,12801,18005681,14150365,3855316,2019,50_59,환자수
입원,R51,두통,35,11696,31610,12256,10269357,6838874,3430483,2019,50_59,환자수
입원,K35,급성 충수염,36,11641,62920,12409,38972634,30433738,8538896,2019,50_59,환자수
입원,D12,"결장, 직장, 항문 및 항문관의 양성 신생물",37,10631,29239,11035,12506180,9637741,2868439,2019,50_59,환자수
입원,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,38,10497,210900,47828,107044428,99590146,7454282,2019,50_59,환자수
입원,D25,자궁의 평활근종,39,10306,49426,10938,30354804,23807937,6546867,2019,50_59,환자수
입원,G44,기타 두통증후군,40,9676,33111,10166,10388259,6914050,3474209,2019,50_59,환자수
입원,S62,손목 및 손부위의 골절,41,9380,72985,10526,15281970,11405742,3876228,2019,50_59,환자수
입원,N10,급성 세뇨관-간질신장염,42,9275,77523,10617,18481444,14009425,4472019,2019,50_59,환자수
입원,S06,두개내손상,43,8972,162773,14382,45356570,37128999,8227571,2019,50_59,환자수
입원,C73,갑상선의 악성 신생물,44,8956,104017,13974,35454309,28562125,6892184,2019,50_59,환자수
입원,B02,대상포진,45,8848,71911,9710,11299654,8551871,2747783,2019,50_59,환자수
입원,C16,위의 악성 신생물,46,8810,265200,30076,86721585,76605862,10115723,2019,50_59,환자수
입원,G56,팔의 단일신경병증,47,8137,55786,9054,13113009,9915868,3197141,2019,50_59,환자수
입원,C22,간 및 간내 담관의 악성 신생물,48,8085,204608,24687,107822419,98387377,9435042,2019,50_59,환자수
입원,S46,어깨 및 위팔 부위의 근육 및 힘줄의 손상,49,7878,90219,10103,20528707,15406753,5121954,2019,50_59,환자수
입원,S32,요추 및 골반의 골절,50,7740,130267,10984,20637927,15349210,5288717,2019,50_59,환자수
입원,K29,위염 및 십이지장염,51,7446,19346,7845,4522622,3410340,1112282,2019,50_59,환자수
입원,C34,기관지 및 폐의 악성 신생물,52,7188,246620,29860,82237521,73693391,8544130,2019,50_59,환자수
입원,M43,기타 변형성 등병증,53,7157,69128,8802,16474385,12423049,4051336,2019,50_59,환자수
입원,J32,만성 부비동염,54,7128,24144,7634,13851787,10029963,3821824,2019,50_59,환자수
입원,F10,알코올사용에 의한 정신 및 행동 장애,55,7062,563404,28380,48788325,37107907,11680418,2019,50_59,환자수
입원,Z47,기타 정형외과적 추적치료를 위하여 보건서비스와 접하고 있는 사람,56,7051,39879,7335,10939005,8211150,2727855,2019,50_59,환자수
입원,N18,만성 신장병,57,6977,174572,17040,60392855,52814819,7578036,2019,50_59,환자수
입원,J10,확인된 계절성 인플루엔자바이러스에 의한 인플루엔자,58,6940,34367,7474,7017803,5705229,1312574,2019,50_59,환자수
입원,I21,급성 심근경색증,59,6910,44342,7963,75371855,69674715,5697140,2019,50_59,환자수
입원,K60,항문 및 직장부의 열창 및 누공,60,6686,17951,7191,7821348,6180396,1640952,2019,50_59,환자수
입원,I10,본태성(원발성) 고혈압,61,6484,32984,8854,4209302,3146270,1063032,2019,50_59,환자수
입원,J20,급성 기관지염,62,6373,34955,6881,5148127,3900972,1247155,2019,50_59,환자수
입원,S42,어깨 및 위팔의 골절,63,6370,75899,8070,18876919,14040408,4836511,2019,50_59,환자수
입원,K70,알코올성 간질환,64,6056,100575,10312,33169939,26481019,6688920,2019,50_59,환자수
입원,M77,기타 골부착부병증,65,5965,44258,6967,8212175,6129567,2082608,2019,50_59,환자수
입원,M47,척추증,66,5902,53204,7120,7541983,5678155,1863828,2019,50_59,환자수
입원,L03,연조직염,67,5879,56324,6664,9565725,7286783,2278942,2019,50_59,환자수
입원,K21,위-식도역류병,68,5811,23553,6267,5394996,4010822,1384174,2019,50_59,환자수
입원,S66,손목 및 손 부위의 근육 및 힘줄의 손상,69,5780,38034,6122,8456798,6388408,2068390,2019,50_59,환자수
입원,S93,"발목 및 발 부위의 관절 및 인대의 탈구, 염좌 및 긴장",70,5678,59293,6819,8096822,6017177,2079645,2019,50_59,환자수
입원,I25,만성 허혈심장병,71,5492,20606,6017,28234658,25407788,2826870,2019,50_59,환자수
입원,C18,결장의 악성 신생물,72,5273,183643,26618,64626918,57896004,6730914,2019,50_59,환자수
입원,D17,양성 지방종성 신생물,73,5208,23633,5458,6572957,4887115,1685842,2019,50_59,환자수
입원,D13,기타 및 부위불명의 소화계통의 양성 신생물,74,5108,24426,5593,13030689,9920551,3110138,2019,50_59,환자수
입원,G81,편마비,75,5107,710265,31675,90597914,70351933,20245981,2019,50_59,환자수
입원,K61,항문 및 직장부의 농양,76,5087,11623,5389,5275779,4236369,1039410,2019,50_59,환자수
입원,G45,일과성 뇌허혈발작 및 관련 증후군,77,5002,20661,5390,8650145,5650870,2999275,2019,50_59,환자수
입원,D24,유방의 양성 신생물,78,4922,9574,5126,2564737,1952764,611973,2019,50_59,환자수
입원,J40,급성인지 만성인지 명시되지 않은 기관지염,79,4912,31231,5491,5377165,4069059,1308106,2019,50_59,환자수
입원,I61,뇌내출혈,80,4869,450901,21921,89978496,74426201,15552295,2019,50_59,환자수
입원,F20,조현병,81,4812,822681,35958,69522868,57120428,12402440,2019,50_59,환자수
입원,K92,소화계통의 기타 질환,82,4634,19144,5164,8537368,6707016,1830352,2019,50_59,환자수
입원,S13,"목부위의 관절 및 인대의 탈구, 염좌 및 긴장",83,4535,30802,5048,3352867,2522853,830014,2019,50_59,환자수
입원,R50,기타 및 원인미상의 열,84,4483,15774,4797,4635767,3486780,1148987,2019,50_59,환자수
입원,R55,실신 및 허탈,85,4467,9429,4640,3987781,2796483,1191298,2019,50_59,환자수
입원,I48,심방세동 및 조동,86,4466,18189,5425,30175558,27600153,2575405,2019,50_59,환자수
입원,M25,달리 분류되지 않은 기타 관절장애,87,4371,28706,5022,5367770,4015971,1351799,2019,50_59,환자수
입원,K40,사타구니탈장,88,4357,14261,4510,8350048,6569359,1780689,2019,50_59,환자수
입원,K56,탈장이 없는 마비성 장폐색증 및 장폐색,89,4319,30327,5242,9414479,7284042,2130437,2019,50_59,환자수
입원,M20,손가락 및 발가락의 후천변형,90,4275,61932,6635,13489116,10178213,3310903,2019,50_59,환자수
입원,K57,장의 게실병,91,4250,27896,4809,8087109,6025038,2062071,2019,50_59,환자수
입원,G43,편두통,92,4174,15481,4494,4378935,2958661,1420274,2019,50_59,환자수
입원,J34,코 및 비동의 기타 장애,93,4167,11133,4326,4842544,3648497,1194047,2019,50_59,환자수
입원,K59,기타 기능성 장장애,94,4087,10506,4362,2415688,1825788,589900,2019,50_59,환자수
입원,K85,급성 췌장염,95,3963,39015,5223,11649889,8886738,2763151,2019,50_59,환자수
입원,M67,윤활막 및 힘줄의 기타 장애,96,3945,20456,4146,4356952,3270941,1086011,2019,50_59,환자수
입원,M79,달리 분류되지 않은 기타 연조직장애,97,3886,22411,4539,3631551,2730121,901430,2019,50_59,환자수
입원,K25,위궤양,98,3879,25392,4345,8554172,6614322,1939850,2019,50_59,환자수
입원,R06,호흡의 이상,99,3820,6562,4030,2419791,1885929,533862,2019,50_59,환자수
입원,K81,담낭염,100,3780,25402,4538,14581785,10811003,3770782,2019,50_59,환자수
입원,N40,전립선증식증,101,3741,9669,4182,3474539,2636890,837649,2019,50_59,환자수
입원,S02,두개골 및 안면골의 골절,102,3740,26389,4456,8597685,6149371,2448314,2019,50_59,환자수
입원,E14,상세불명의 당뇨병,103,3627,43332,5342,9673231,7497533,2175698,2019,50_59,환자수
입원,G51,안면신경장애,104,3594,17134,4159,7109572,5126496,1983076,2019,50_59,환자수
입원,M19,기타 관절증,105,3558,35535,4414,7537297,5626333,1910964,2019,50_59,환자수
입원,C20,직장의 악성 신생물,106,3553,120846,16787,42204375,37995793,4208582,2019,50_59,환자수
입원,H66,화농성 및 상세불명의 중이염,107,3519,17128,3942,8899261,6876977,2022284,2019,50_59,환자수
입원,S61,손목 및 손의 열린상처,108,3477,14987,3623,3226410,2467003,759407,2019,50_59,환자수
입원,A04,기타 세균성 장감염,109,3423,20308,3655,4362673,3367018,995655,2019,50_59,환자수
입원,T78,달리 분류되지 않은 유해작용,110,3383,6004,3576,1371447,1069854,301593,2019,50_59,환자수
입원,M24,기타 특정 관절장애,111,3356,34536,4086,6614313,4889710,1724603,2019,50_59,환자수
입원,H25,노년백내장,1,110431,173904,167917,156234313,125279616,30954697,2019,60_69,환자수
입원,M51,기타 추간판장애,2,48144,425312,59795,73778256,55191330,18586926,2019,60_69,환자수
입원,M17,무릎관절증,3,46254,975761,74612,281264318,216062363,65201955,2019,60_69,환자수
입원,M48,기타 척추병증,4,40008,407794,50427,82977847,62320131,20657716,2019,60_69,환자수
입원,M75,어깨병변,5,36547,352571,45821,97853965,73673454,24180511,2019,60_69,환자수
입원,I20,협심증,6,32193,118298,36813,137531099,123445580,14085519,2019,60_69,환자수
입원,A09,감염성 및 상세불명 기원의 기타 위장염 및 결장염,7,28711,137252,31269,29953917,22900136,7053781,2019,60_69,환자수
입원,R42,어지럼증 및 어지럼,8,24531,48818,25871,16385733,11076375,5309358,2019,60_69,환자수
입원,J18,상세불명 병원체의 폐렴,9,22777,284373,30438,84377696,67702079,16675617,2019,60_69,환자수
입원,I63,뇌경색증,10,21671,1069293,61814,209156148,165360246,43795902,2019,60_69,환자수
입원,K64,치핵 및 항문주위정맥혈전증,11,20770,59409,21251,24867812,19447327,5420485,2019,60_69,환자수
입원,H81,전정기능의 장애,12,19926,71751,21708,19708897,13650199,6058698,2019,60_69,환자수
입원,M23,무릎의 내부장애,13,18818,182437,22485,38819000,28930477,9888523,2019,60_69,환자수
입원,S22,"늑골, 흉골 및 흉추의 골절",14,17483,258075,22471,35865394,26731090,9134304,2019,60_69,환자수
입원,E11,2형 당뇨병,14,17483,222305,26713,39674212,30781264,8892948,2019,60_69,환자수
입원,S52,아래팔의 골절,16,15998,176546,19672,45475071,34192774,11282297,2019,60_69,환자수
입원,H26,기타 백내장,17,15587,24163,22604,23346518,18730586,4615932,2019,60_69,환자수
입원,S82,발목을 포함한 아래다리의 골절,18,15584,262287,21821,50691369,38016133,12675236,2019,60_69,환자수
입원,K63,장의 기타 질환,19,15266,45934,15835,20177180,15815433,4361747,2019,60_69,환자수
입원,C34,기관지 및 폐의 악성 신생물,20,15054,468846,56710,178236547,160767138,17469409,2019,60_69,환자수
입원,K80,담석증,21,14451,114055,18201,70892955,53503771,17389184,2019,60_69,환자수
입원,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",22,14385,103441,17940,9966871,7511618,2455253,2019,60_69,환자수
입원,M50,경추간판장애,23,14054,113481,16919,20122170,15110617,5011553,2019,60_69,환자수
입원,S32,요추 및 골반의 골절,24,13752,246940,19382,37449524,27866245,9583279,2019,60_69,환자수
입원,I67,기타 뇌혈관질환,25,13490,148449,20105,79083216,67963321,11119895,2019,60_69,환자수
입원,I83,하지의 정맥류,26,12752,24033,13345,9654051,7560041,2094010,2019,60_69,환자수
입원,M54,등통증,27,12692,63740,15235,7924587,5959064,1965523,2019,60_69,환자수
입원,R07,목구멍 및 가슴의 통증,28,12655,21782,13342,10953333,8488155,2465178,2019,60_69,환자수
입원,Z51,기타 의학적 관리를 위하여 보건서비스와 접하고 있는 사람,29,12330,258158,55024,124579585,116157481,8422104,2019,60_69,환자수
입원,C16,위의 악성 신생물,30,12009,297130,34905,110062950,97552921,12510029,2019,60_69,환자수
입원,C22,간 및 간내 담관의 악성 신생물,31,11992,279054,34036,136100652,124216904,11883748,2019,60_69,환자수
입원,D12,"결장, 직장, 항문 및 항문관의 양성 신생물",32,11722,34483,12263,15036446,11644683,3391763,2019,60_69,환자수
입원,N20,신장 및 요관의 결석,33,11068,37777,13220,22563619,17261568,5302051,2019,60_69,환자수
입원,S92,발목을 제외한 발의 골절,34,10591,150523,13684,22607985,16819884,5788101,2019,60_69,환자수
입원,N18,만성 신장병,35,10575,369402,30576,97909886,85225948,12683938,2019,60_69,환자수
입원,S06,두개내손상,36,10184,248978,18849,64461852,52509923,11951929,2019,60_69,환자수
입원,N39,비뇨계통의 기타 장애,37,10172,57709,11332,20229165,15935605,4293560,2019,60_69,환자수
