입원외래구분,코드,3단질병명,순위,환자수,내원일수,청구건수,요양급여비용총액,보험자부담금,환자부담금,연도,연령대,이상치컬럼
입원,B34,상세불명 부위의 바이러스감염,20,8603,21714,9856,4681457,4228890,452567,2020,0_9,요양급여비용총액
입원,B34,상세불명 부위의 바이러스감염,13,12555,28430,15295,7082714,6464372,618342,2022,0_9,요양급여비용총액
입원,B34,상세불명 부위의 바이러스감염,126,1448,13395,2051,1966419,1602709,363710,2022,80_,요양급여비용총액
입원,B34,상세불명 부위의 바이러스감염,7,37489,104119,42414,23832590,21273980,2558610,2023,0_9,요양급여비용총액
입원,B34,상세불명 부위의 바이러스감염,15,19467,58333,20726,10812100,9721078,1091022,2019,0_9,보험자부담금
입원,B34,상세불명 부위의 바이러스감염,20,8603,21714,9856,4681457,4228890,452567,2020,0_9,보험자부담금
입원,B34,상세불명 부위의 바이러스감염,13,12555,28430,15295,7082714,6464372,618342,2022,0_9,보험자부담금
입원,B34,상세불명 부위의 바이러스감염,7,37489,104119,42414,23832590,21273980,2558610,2023,0_9,보험자부담금
입원,B34,상세불명 부위의 바이러스감염,15,19467,58333,20726,10812100,9721078,1091022,2019,0_9,환자부담금
입원,B34,상세불명 부위의 바이러스감염,20,8603,21714,9856,4681457,4228890,452567,2020,0_9,환자부담금
입원,B34,상세불명 부위의 바이러스감염,13,12555,28430,15295,7082714,6464372,618342,2022,0_9,환자부담금
입원,B34,상세불명 부위의 바이러스감염,126,1448,13395,2051,1966419,1602709,363710,2022,80_,환자부담금
입원,B34,상세불명 부위의 바이러스감염,7,37489,104119,42414,23832590,21273980,2558610,2023,0_9,환자부담금
입원,B44,아스페르길루스증,462,256,5885,426,4336877,3505563,831314,2023,70_79,환자수
입원,B44,아스페르길루스증,462,256,5885,426,4336877,3505563,831314,2023,70_79,내원일수
입원,B44,아스페르길루스증,462,256,5885,426,4336877,3505563,831314,2023,70_79,청구건수
입원,B99,기타 및 상세불명의 감염성 질환,217,239,604,245,171194,162389,8805,2019,0_9,환자수
입원,C02,혀의 기타 및 상세불명 부분의 악성 신생물,433,418,11218,1222,5546610,4886623,659987,2023,60_69,요양급여비용총액
입원,C02,혀의 기타 및 상세불명 부분의 악성 신생물,433,418,11218,1222,5546610,4886623,659987,2023,60_69,보험자부담금
입원,C11,비인두의 악성 신생물,488,202,7190,998,2141688,1941064,200624,2022,50_59,환자수
입원,C17,소장의 악성 신생물,340,667,16590,1921,8027221,7084272,942949,2023,60_69,환자수
입원,C17,소장의 악성 신생물,340,667,16590,1921,8027221,7084272,942949,2023,60_69,내원일수
입원,C17,소장의 악성 신생물,340,667,16590,1921,8027221,7084272,942949,2023,60_69,요양급여비용총액
입원,C17,소장의 악성 신생물,340,667,16590,1921,8027221,7084272,942949,2023,60_69,보험자부담금
입원,C17,소장의 악성 신생물,340,667,16590,1921,8027221,7084272,942949,2023,60_69,환자부담금
입원,C23,담낭의 악성 신생물,345,452,14203,1944,6206225,5517103,689122,2021,50_59,내원일수
입원,C23,담낭의 악성 신생물,346,433,13635,2149,5662977,5034427,628550,2022,50_59,내원일수
입원,C23,담낭의 악성 신생물,358,458,15395,2425,7176381,6357225,819156,2023,50_59,내원일수
입원,C40,사지의 골 및 관절연골의 악성 신생물,312,117,7092,689,2807861,2522942,284919,2019,10_19,내원일수
입원,C40,사지의 골 및 관절연골의 악성 신생물,312,101,3870,460,1828075,1644090,183985,2021,10_19,내원일수
입원,C40,사지의 골 및 관절연골의 악성 신생물,312,101,3870,460,1828075,1644090,183985,2021,10_19,청구건수
입원,C44,기타 피부의 악성 신생물,98,1901,83390,4775,10120772,8862554,1258218,2019,80_,내원일수
입원,C44,기타 피부의 악성 신생물,98,1849,84630,4858,10804290,9485474,1318816,2020,80_,내원일수
입원,C44,기타 피부의 악성 신생물,92,1971,82212,4837,11181335,9808924,1372411,2021,80_,내원일수
입원,C44,기타 피부의 악성 신생물,98,2025,71515,4875,10202691,8960579,1242112,2022,80_,내원일수
입원,C44,기타 피부의 악성 신생물,97,2515,65219,4973,11793340,10438611,1354729,2023,80_,내원일수
입원,C44,기타 피부의 악성 신생물,98,1901,83390,4775,10120772,8862554,1258218,2019,80_,청구건수
입원,C44,기타 피부의 악성 신생물,98,1849,84630,4858,10804290,9485474,1318816,2020,80_,청구건수
입원,C44,기타 피부의 악성 신생물,92,1971,82212,4837,11181335,9808924,1372411,2021,80_,청구건수
입원,C44,기타 피부의 악성 신생물,98,2025,71515,4875,10202691,8960579,1242112,2022,80_,청구건수
입원,C44,기타 피부의 악성 신생물,97,2515,65219,4973,11793340,10438611,1354729,2023,80_,청구건수
입원,C44,기타 피부의 악성 신생물,97,2515,65219,4973,11793340,10438611,1354729,2023,80_,요양급여비용총액
입원,C44,기타 피부의 악성 신생물,97,2515,65219,4973,11793340,10438611,1354729,2023,80_,보험자부담금
입원,C44,기타 피부의 악성 신생물,98,1901,83390,4775,10120772,8862554,1258218,2019,80_,환자부담금
입원,C44,기타 피부의 악성 신생물,98,1849,84630,4858,10804290,9485474,1318816,2020,80_,환자부담금
입원,C44,기타 피부의 악성 신생물,92,1971,82212,4837,11181335,9808924,1372411,2021,80_,환자부담금
입원,C44,기타 피부의 악성 신생물,98,2025,71515,4875,10202691,8960579,1242112,2022,80_,환자부담금
입원,C44,기타 피부의 악성 신생물,97,2515,65219,4973,11793340,10438611,1354729,2023,80_,환자부담금
입원,C49,기타 결합조직 및 연조직의 악성 신생물,310,775,24176,2855,9355221,8235645,1119576,2023,60_69,청구건수
입원,C62,고환의 악성 신생물,426,113,1409,276,608507,538465,70042,2022,20_29,환자수
입원,C62,고환의 악성 신생물,485,138,2216,351,1027054,908726,118328,2019,30_39,요양급여비용총액
입원,C62,고환의 악성 신생물,426,113,1409,276,608507,538465,70042,2022,20_29,요양급여비용총액
입원,C62,고환의 악성 신생물,485,138,2216,351,1027054,908726,118328,2019,30_39,보험자부담금
입원,C69,눈 및 부속기의 악성 신생물,278,127,2800,1310,1850076,1691131,158945,2020,0_9,환자수
입원,C69,눈 및 부속기의 악성 신생물,278,127,2800,1310,1850076,1691131,158945,2020,0_9,환자부담금
입원,C74,부신의 악성 신생물,267,117,5253,895,3602091,3149792,452299,2022,0_9,요양급여비용총액
입원,C74,부신의 악성 신생물,267,117,5253,895,3602091,3149792,452299,2022,0_9,보험자부담금
입원,C77,림프절의 이차성 및 상세불명의 악성 신생물,214,1500,17728,2452,8709840,7715354,994486,2023,60_69,환자수
입원,C77,림프절의 이차성 및 상세불명의 악성 신생물,214,1500,17728,2452,8709840,7715354,994486,2023,60_69,내원일수
입원,C77,림프절의 이차성 및 상세불명의 악성 신생물,214,1500,17728,2452,8709840,7715354,994486,2023,60_69,청구건수
입원,C77,림프절의 이차성 및 상세불명의 악성 신생물,214,1500,17728,2452,8709840,7715354,994486,2023,60_69,요양급여비용총액
입원,C77,림프절의 이차성 및 상세불명의 악성 신생물,214,1500,17728,2452,8709840,7715354,994486,2023,60_69,보험자부담금
입원,C77,림프절의 이차성 및 상세불명의 악성 신생물,214,1500,17728,2452,8709840,7715354,994486,2023,60_69,환자부담금
입원,C81,호지킨림프종,452,108,2372,536,2014341,1819602,194739,2021,20_29,요양급여비용총액
입원,C81,호지킨림프종,452,108,2372,536,2014341,1819602,194739,2021,20_29,보험자부담금
입원,C81,호지킨림프종,452,108,2372,536,2014341,1819602,194739,2021,20_29,환자부담금
입원,C83,비소포성 림프종,175,2035,78253,9293,60544137,55846826,4697311,2023,60_69,요양급여비용총액
입원,C83,비소포성 림프종,175,2035,78253,9293,60544137,55846826,4697311,2023,60_69,보험자부담금
입원,C83,비소포성 림프종,175,2035,78253,9293,60544137,55846826,4697311,2023,60_69,환자부담금
입원,C88,악성 면역증식성 질환,499,166,3129,394,1133530,1027101,106429,2022,70_79,환자수
입원,C88,악성 면역증식성 질환,491,309,5241,849,2143841,1910871,232970,2023,60_69,환자수
입원,C88,악성 면역증식성 질환,491,309,5241,849,2143841,1910871,232970,2023,60_69,청구건수
입원,C88,악성 면역증식성 질환,491,309,5241,849,2143841,1910871,232970,2023,60_69,요양급여비용총액
입원,C88,악성 면역증식성 질환,491,309,5241,849,2143841,1910871,232970,2023,60_69,보험자부담금
입원,C88,악성 면역증식성 질환,491,309,5241,849,2143841,1910871,232970,2023,60_69,환자부담금
입원,C90,다발골수종 및 악성 형질세포신생물,183,1810,73273,8931,50855100,46878004,3977096,2023,60_69,요양급여비용총액
입원,C90,다발골수종 및 악성 형질세포신생물,183,1810,73273,8931,50855100,46878004,3977096,2023,60_69,보험자부담금
입원,C90,다발골수종 및 악성 형질세포신생물,183,1810,73273,8931,50855100,46878004,3977096,2023,60_69,환자부담금
입원,C91,림프성 백혈병,131,580,26474,5265,13681458,12586184,1095274,2019,0_9,환자수
입원,C91,림프성 백혈병,122,569,24611,5195,14423320,13161625,1261695,2020,0_9,환자수
입원,C91,림프성 백혈병,124,567,23427,5261,17124941,15594934,1530007,2023,0_9,환자수
입원,C91,림프성 백혈병,131,580,26474,5265,13681458,12586184,1095274,2019,0_9,청구건수
입원,C91,림프성 백혈병,136,433,20865,3150,14563400,13398583,1164817,2019,10_19,청구건수
입원,C91,림프성 백혈병,122,569,24611,5195,14423320,13161625,1261695,2020,0_9,청구건수
입원,C91,림프성 백혈병,125,421,22041,3518,14212276,13029480,1182796,2020,10_19,청구건수
입원,C91,림프성 백혈병,129,403,22062,3495,16821493,15427232,1394261,2021,10_19,청구건수
입원,C91,림프성 백혈병,118,521,19870,4408,13681701,12496404,1185297,2022,0_9,청구건수
입원,C91,림프성 백혈병,129,425,19283,3465,14973840,13740023,1233817,2022,10_19,청구건수
입원,C91,림프성 백혈병,124,567,23427,5261,17124941,15594934,1530007,2023,0_9,청구건수
입원,C91,림프성 백혈병,149,426,19260,3399,19383350,17903904,1479446,2023,10_19,청구건수
입원,C92,골수성 백혈병,229,1320,71235,5063,64910868,59249091,5661777,2023,60_69,요양급여비용총액
입원,C92,골수성 백혈병,229,1320,71235,5063,64910868,59249091,5661777,2023,60_69,보험자부담금
입원,C92,골수성 백혈병,229,1320,71235,5063,64910868,59249091,5661777,2023,60_69,환자부담금
입원,D04,피부의 제자리암종,345,316,9862,667,1476867,1308684,168183,2023,80_,환자수
입원,D07,기타 및 상세불명의 생식기관의 제자리암종,300,448,2811,688,1609513,1301078,308435,2023,40_49,환자수
입원,D07,기타 및 상세불명의 생식기관의 제자리암종,300,448,2811,688,1609513,1301078,308435,2023,40_49,청구건수
입원,D07,기타 및 상세불명의 생식기관의 제자리암종,300,448,2811,688,1609513,1301078,308435,2023,40_49,요양급여비용총액
입원,D07,기타 및 상세불명의 생식기관의 제자리암종,300,448,2811,688,1609513,1301078,308435,2023,40_49,보험자부담금
입원,D07,기타 및 상세불명의 생식기관의 제자리암종,300,448,2811,688,1609513,1301078,308435,2023,40_49,환자부담금
입원,D16,골 및 관절연골의 양성 신생물,158,278,830,305,430337,380617,49720,2022,0_9,환자수
입원,D16,골 및 관절연골의 양성 신생물,187,306,1212,331,530443,477281,53162,2019,0_9,내원일수
입원,D16,골 및 관절연골의 양성 신생물,76,895,4931,970,1648377,1327045,321332,2019,10_19,내원일수
입원,D16,골 및 관절연골의 양성 신생물,169,291,1197,321,550728,490143,60585,2020,0_9,내원일수
입원,D16,골 및 관절연골의 양성 신생물,158,278,830,305,430337,380617,49720,2022,0_9,내원일수
입원,D16,골 및 관절연골의 양성 신생물,171,296,967,312,579800,514724,65076,2023,0_9,내원일수
입원,D16,골 및 관절연골의 양성 신생물,169,291,1197,321,550728,490143,60585,2020,0_9,청구건수
입원,D16,골 및 관절연골의 양성 신생물,158,278,830,305,430337,380617,49720,2022,0_9,청구건수
입원,D16,골 및 관절연골의 양성 신생물,171,296,967,312,579800,514724,65076,2023,0_9,청구건수
입원,D16,골 및 관절연골의 양성 신생물,187,306,1212,331,530443,477281,53162,2019,0_9,요양급여비용총액
입원,D16,골 및 관절연골의 양성 신생물,169,291,1197,321,550728,490143,60585,2020,0_9,요양급여비용총액
입원,D16,골 및 관절연골의 양성 신생물,158,278,830,305,430337,380617,49720,2022,0_9,요양급여비용총액
입원,D16,골 및 관절연골의 양성 신생물,171,296,967,312,579800,514724,65076,2023,0_9,요양급여비용총액
입원,D16,골 및 관절연골의 양성 신생물,158,278,830,305,430337,380617,49720,2022,0_9,보험자부담금
입원,D16,골 및 관절연골의 양성 신생물,187,306,1212,331,530443,477281,53162,2019,0_9,환자부담금
입원,D16,골 및 관절연골의 양성 신생물,169,291,1197,321,550728,490143,60585,2020,0_9,환자부담금
입원,D16,골 및 관절연골의 양성 신생물,158,278,830,305,430337,380617,49720,2022,0_9,환자부담금
입원,D16,골 및 관절연골의 양성 신생물,171,296,967,312,579800,514724,65076,2023,0_9,환자부담금
입원,D23,피부의 기타 양성 신생물,260,857,3059,879,749335,561627,187708,2019,50_59,내원일수
입원,D23,피부의 기타 양성 신생물,93,802,1584,833,878975,797129,81846,2020,0_9,보험자부담금
입원,D23,피부의 기타 양성 신생물,87,844,1412,868,772000,696618,75382,2022,0_9,보험자부담금
입원,D23,피부의 기타 양성 신생물,96,906,1504,950,821746,732846,88900,2023,0_9,보험자부담금
입원,D24,유방의 양성 신생물,9,16182,28051,16940,9080905,6781556,2299349,2023,40_49,요양급여비용총액
입원,D24,유방의 양성 신생물,9,16182,28051,16940,9080905,6781556,2299349,2023,40_49,보험자부담금
입원,D24,유방의 양성 신생물,9,16182,28051,16940,9080905,6781556,2299349,2023,40_49,환자부담금
입원,D25,자궁의 평활근종,3,30356,144874,32297,90523878,70913366,19610512,2019,40_49,환자수
입원,D25,자궁의 평활근종,3,30053,139308,32252,103181621,76179158,27002463,2020,40_49,환자수
입원,D25,자궁의 평활근종,5,32213,146392,34812,113236943,82401097,30835846,2021,40_49,환자수
입원,D25,자궁의 평활근종,5,30904,140716,33057,110152007,80209457,29942550,2022,40_49,환자수
입원,D25,자궁의 평활근종,2,32336,146084,34391,116139719,83773692,32366027,2023,40_49,환자수
입원,D25,자궁의 평활근종,3,30356,144874,32297,90523878,70913366,19610512,2019,40_49,내원일수
입원,D25,자궁의 평활근종,3,30053,139308,32252,103181621,76179158,27002463,2020,40_49,내원일수
입원,D25,자궁의 평활근종,5,32213,146392,34812,113236943,82401097,30835846,2021,40_49,내원일수
입원,D25,자궁의 평활근종,5,30904,140716,33057,110152007,80209457,29942550,2022,40_49,내원일수
입원,D25,자궁의 평활근종,2,32336,146084,34391,116139719,83773692,32366027,2023,40_49,내원일수
입원,D25,자궁의 평활근종,3,30356,144874,32297,90523878,70913366,19610512,2019,40_49,청구건수
입원,D25,자궁의 평활근종,3,30053,139308,32252,103181621,76179158,27002463,2020,40_49,청구건수
입원,D25,자궁의 평활근종,5,32213,146392,34812,113236943,82401097,30835846,2021,40_49,청구건수
입원,D25,자궁의 평활근종,5,30904,140716,33057,110152007,80209457,29942550,2022,40_49,청구건수
