입원외래구분,코드,3단질병명,순위,환자수,내원일수,청구건수,요양급여비용총액,보험자부담금,환자부담금,연도,연령대
입원,R17,황달을 동반하거나 동반하지 않은 달리 분류되지 않은 과빌리루빈혈증,292,136,324,139,114985,104805,10180,2019,0_9
입원,D36,기타 및 상세불명 부위의 양성 신생물,294,135,364,169,238179,220976,17203,2019,0_9
입원,S33,"요추 및 골반의 관절 및 인대의 탈구, 염좌 및 긴장",295,133,246,144,30118,27037,3081,2019,0_9
입원,S86,아래다리 부위의 근육 및 힘줄의 손상,296,132,887,141,203122,175819,27303,2019,0_9
입원,S40,어깨 및 위팔의 표재성 손상,296,132,156,134,28834,27020,1814,2019,0_9
입원,Z94,이식된 기관 및 조직의 상태,298,131,2375,251,2364472,2187247,177225,2019,0_9
입원,Z50,재활처치를 포함한 치료를 위하여 보건서비스와 접하고 있는 사람,299,129,5369,1618,994281,923305,70976,2019,0_9
입원,M00,화농성 관절염,300,127,1364,144,449017,392105,56912,2019,0_9
입원,J31,"만성 비염, 비인두염 및 인두염",300,127,274,131,64856,59804,5052,2019,0_9
입원,M43,기타 변형성 등병증,302,126,548,132,147180,127863,19317,2019,0_9
입원,S96,발목 및 발 부위의 근육 및 힘줄의 손상,302,126,799,137,194966,168130,26836,2019,0_9
입원,G82,하반신마비 및 사지마비,304,125,9798,1823,1805147,1666225,138922,2019,0_9
입원,P02,"태반, 탯줄 및 태아막의 합병증에 의해 영향을 받은 태아 및 신생아",305,121,751,158,462503,460079,2424,2019,0_9
입원,Q93,달리 분류되지 않은 보통염색체의 단일염색체증 및 결손,305,121,3181,1323,908074,856878,51196,2019,0_9
입원,T58,일산화탄소의 독성효과,305,121,205,129,83250,77764,5486,2019,0_9
입원,Z01,호소증상 또는 보고된 진단명이 없는 사람의 기타 특수 검사 및 조사,308,120,566,132,126455,121550,4905,2019,0_9
입원,K04,치수 및 근단주위조직의 질환,308,120,197,123,86308,78721,7587,2019,0_9
입원,S20,흉부의 표재성 손상,310,119,137,119,28842,27138,1704,2019,0_9
입원,J38,달리 분류되지 않은 성대 및 후두의 질환,310,119,1102,223,685693,630496,55197,2019,0_9
입원,T16,귀의 이물,312,115,215,116,70865,64060,6805,2019,0_9
입원,Z29,기타 예방적 조치의 필요,312,115,784,127,19101,17616,1485,2019,0_9
입원,R94,기능검사의 이상결과,312,115,518,123,181677,164407,17270,2019,0_9
입원,L98,달리 분류되지 않은 피부 및 피하조직의 기타 장애,312,115,509,123,108183,99472,8711,2019,0_9
입원,G00,달리 분류되지 않은 세균성 수막염,316,113,1929,134,865661,816395,49266,2019,0_9
입원,J98,기타 호흡장애,316,113,1330,152,1163597,1112624,50973,2019,0_9
입원,A86,상세불명의 바이러스뇌염,318,112,810,121,224677,202273,22404,2019,0_9
입원,Q90,다운증후군,319,110,3205,1408,1411676,1345570,66106,2019,0_9
입원,T65,기타 및 상세불명 물질의 독성효과,319,110,163,110,33506,31180,2326,2019,0_9
입원,Z52,기관 및 조직의 기증자,319,110,606,129,580519,500515,80004,2019,0_9
입원,B02,대상포진,322,108,655,119,137789,121819,15970,2019,0_9
입원,C96,"림프, 조혈 및 관련 조직의 기타 및 상세불명의 악성 신생물",323,106,1581,380,724216,657534,66682,2019,0_9
입원,T75,기타 외인의 영향,324,104,972,134,647023,603228,43795,2019,0_9
입원,C92,골수성 백혈병,324,104,6348,675,4331956,3929809,402147,2019,0_9
입원,R63,음식 및 수액 섭취에 관계된 증상 및 징후,326,103,485,110,124463,114499,9964,2019,0_9
입원,K63,장의 기타 질환,326,103,817,127,496138,469254,26884,2019,0_9
입원,C69,눈 및 부속기의 악성 신생물,326,103,2974,1414,1535919,1424397,111522,2019,0_9
입원,Q23,대동맥판 및 승모판의 선천기형,329,102,2508,459,3485950,3288858,197092,2019,0_9
입원,R14,고창 및 연관된 병태,329,102,427,107,199558,189828,9730,2019,0_9
입원,Q39,식도의 선천기형,329,102,2427,197,2169457,2094178,75279,2019,0_9
입원,M21,사지의 기타 후천변형,332,101,614,123,277787,252589,25198,2019,0_9
입원,N20,신장 및 요관의 결석,332,101,599,177,340942,309777,31165,2019,0_9
입원,J34,코 및 비동의 기타 장애,334,100,257,107,68089,61705,6384,2019,0_9
입원,D43,뇌 및 중추신경계통의 행동양식 불명 또는 미상의 신생물,334,100,1741,445,1173592,1054894,118698,2019,0_9
입원,K09,달리 분류되지 않은 구강영역의 낭,336,99,283,100,108374,97045,11329,2019,0_9
입원,T67,열 및 빛의 영향,336,99,368,103,48013,43035,4978,2019,0_9
입원,P96,출생전후기에 기원한 기타 병태,338,98,535,99,254572,253311,1261,2019,0_9
입원,G05,"달리 분류된 질환에서의 뇌염, 척수염 및 뇌척수염",338,98,351,103,84453,77464,6989,2019,0_9
입원,K85,급성 췌장염,340,97,949,135,301725,272109,29616,2019,0_9
입원,M86,골수염,341,96,1533,129,440901,397774,43127,2019,0_9
입원,K83,담도의 기타 질환,341,96,1640,135,584953,514290,70663,2019,0_9
입원,A37,백일해,341,96,675,96,190206,176452,13754,2019,0_9
입원,K50,크론병[국소성 장염],344,95,1323,181,520214,465199,55015,2019,0_9
입원,Q06,척수의 기타 선천기형,345,94,788,284,529081,486360,42721,2019,0_9
입원,P58,기타 과다용혈로 인한 신생아황달,346,93,443,95,183342,182596,746,2019,0_9
입원,F80,말하기와 언어의 특정 발달장애,346,93,3536,2945,339701,308623,31078,2019,0_9
입원,I61,뇌내출혈,348,92,3555,996,935384,870615,64769,2019,0_9
입원,Q26,대정맥혈관의 선천기형,349,91,1790,204,3187065,3105527,81538,2019,0_9
입원,B25,거대세포바이러스병,350,90,1075,313,448000,408716,39284,2019,0_9
입원,D61,기타 무형성빈혈,350,90,2232,336,1820486,1652237,168249,2019,0_9
입원,Q24,심장의 기타 선천기형,350,90,1076,152,1349938,1299045,50893,2019,0_9
입원,Q07,신경계통의 기타 선천기형,353,89,1406,348,499552,449741,49811,2019,0_9
입원,D48,기타 및 상세불명 부위의 행동양식 불명 또는 미상의 신생물,353,89,711,140,442627,412434,30193,2019,0_9
입원,G81,편마비,355,88,3596,1525,590501,546434,44067,2019,0_9
입원,D50,철결핍빈혈,355,88,326,98,76105,67032,9073,2019,0_9
입원,Z93,인공개구상태,357,86,550,98,284279,257898,26381,2019,0_9
입원,D76,림프세망 및 세망조직구 조직의 참여를 동반한 기타 명시된 질환,357,86,3400,492,2811224,2565704,245520,2019,0_9
입원,R52,달리 분류되지 않은 통증,359,84,246,88,40451,36217,4234,2019,0_9
입원,B97,다른 장에서 분류된 질환의 원인으로서의 바이러스감염체,359,84,497,86,112032,100434,11598,2019,0_9
입원,D10,입 및 인두의 양성 신생물,359,84,214,88,73594,65810,7784,2019,0_9
입원,S73,"고관절의 관절 및 인대의 탈구, 염좌 및 긴장",362,82,372,83,72162,64742,7420,2019,0_9
입원,S36,복강내기관의 손상,363,81,789,94,364113,327757,36356,2019,0_9
입원,Q41,"소장의 선천성 결여, 폐쇄 및 협착",363,81,2268,114,2162946,2129504,33442,2019,0_9
입원,L92,피부 및 피하조직의 육아종성 장애,363,81,203,84,70152,62545,7607,2019,0_9
입원,T63,독액성 동물과의 접촉의 독성효과,366,80,174,85,43838,39622,4216,2019,0_9
입원,D31,눈 및 부속기의 양성 신생물,366,80,160,94,106840,97894,8946,2019,0_9
입원,R25,이상불수의운동,368,79,307,127,131992,121210,10782,2019,0_9
입원,S64,손목 및 손 부위의 신경의 손상,368,79,393,81,108830,96370,12460,2019,0_9
입원,B37,칸디다증,368,79,463,80,292309,279463,12846,2019,0_9
입원,L90,피부의 위축장애,368,79,958,108,406912,359432,47480,2019,0_9
입원,C83,비소포성 림프종,372,77,3454,547,1491997,1371937,120060,2019,0_9
입원,K31,위 및 십이지장의 기타 질환,372,77,301,89,208710,201557,7153,2019,0_9
입원,M54,등통증,372,77,190,97,30621,26548,4073,2019,0_9
입원,T00,여러 신체부위를 침범한 표재성 손상,375,76,134,76,34456,31299,3157,2019,0_9
입원,Q31,후두의 선천기형,376,74,914,116,494322,467068,27254,2019,0_9
입원,C49,기타 결합조직 및 연조직의 악성 신생물,376,74,3194,704,1584275,1410574,173701,2019,0_9
입원,K13,입술 및 구강점막의 기타 질환,376,74,136,77,55055,50039,5016,2019,0_9
입원,Q78,기타 골연골형성이상,379,73,581,140,261791,237741,24050,2019,0_9
입원,N36,요도의 기타 장애,379,73,450,77,211728,188318,23410,2019,0_9
입원,G25,기타 추체외로 및 운동 장애,379,73,489,95,305849,289323,16526,2019,0_9
입원,M08,연소성 관절염,379,73,595,133,187755,169411,18344,2019,0_9
입원,P61,기타 출생전후기 혈액학적 장애,379,73,632,79,423383,421010,2373,2019,0_9
입원,K05,치은염 및 치주질환,384,72,359,76,36819,32635,4184,2019,0_9
입원,S70,엉덩이 및 대퇴의 표재성 손상,384,72,174,73,24701,22090,2611,2019,0_9
입원,K62,항문 및 직장의 기타 질환,384,72,276,80,106975,100864,6111,2019,0_9
입원,K91,달리 분류되지 않은 소화계통의 처치후 장애,384,72,1513,121,620362,571374,48988,2019,0_9
입원,D64,기타 빈혈,388,71,305,101,121793,113099,8694,2019,0_9
입원,K36,기타 충수염,388,71,242,73,127773,117377,10396,2019,0_9
입원,P52,태아 및 신생아의 두개내 비외상성 출혈,388,71,1397,394,850561,838151,12410,2019,0_9
입원,H81,전정기능의 장애,388,71,171,73,46190,42622,3568,2019,0_9
입원,H74,중이 및 유돌의 기타 장애,392,70,139,78,67481,61507,5974,2019,0_9
입원,S03,"머리의 관절 및 인대의 탈구, 염좌 및 긴장",392,70,106,71,13112,12341,771,2019,0_9
입원,G12,척수성 근위축 및 관련 증후군,394,68,1331,597,13994056,13289176,704880,2019,0_9
입원,E83,무기질대사장애,394,68,624,208,423821,405830,17991,2019,0_9
입원,I42,심근병증,394,68,3604,221,5527769,5186836,340933,2019,0_9
입원,N47,"과잉포피, 포경 및 감돈포경",397,67,165,70,61078,54769,6309,2019,0_9
입원,M94,연골의 기타 장애,397,67,99,67,21684,20030,1654,2019,0_9
입원,P77,태아 및 신생아의 괴사성 장결장염,399,66,1737,89,1667727,1644261,23466,2019,0_9
입원,E74,탄수화물대사의 기타 장애,399,66,1206,276,792571,729983,62588,2019,0_9
입원,M23,무릎의 내부장애,399,66,285,77,83040,72798,10242,2019,0_9
입원,E71,측쇄아미노산 및 지방산 대사장애,399,66,1155,155,672344,602770,69574,2019,0_9
입원,J84,기타 간질성 폐질환,403,65,1011,110,681109,629474,51635,2019,0_9
입원,H26,기타 백내장,404,64,166,73,123254,113922,9332,2019,0_9
입원,Q64,비뇨계통의 기타 선천기형,404,64,500,75,332932,310457,22475,2019,0_9
입원,F19,여러 약물 사용 및 기타 정신활성물질의 사용에 의한 정신 및 행동 장애,406,63,84,63,21191,19641,1550,2019,0_9
입원,R09,순환계통 및 호흡계통의 기타 증상 및 징후,406,63,209,64,124118,117745,6373,2019,0_9
입원,R01,심잡음 및 기타 심음,406,63,226,63,48264,47564,700,2019,0_9
입원,N34,요도염 및 요도증후군,409,62,245,62,32830,29869,2961,2019,0_9
입원,J33,코폴립,409,62,199,68,101220,86655,14565,2019,0_9
입원,S22,"늑골, 흉골 및 흉추의 골절",409,62,435,66,66224,57755,8469,2019,0_9
입원,T68,저체온증,412,61,95,61,20928,19682,1246,2019,0_9
입원,Q61,낭성 신장병,412,61,355,64,254700,246674,8026,2019,0_9
입원,N44,고환의 염전,412,61,181,63,139065,131628,7437,2019,0_9
입원,Z04,기타 이유의 검사 및 관찰,415,60,178,61,55642,51154,4488,2019,0_9
입원,H53,시각장애,415,60,149,62,69388,63445,5943,2019,0_9
입원,N28,달리 분류되지 않은 신장 및 요관의 기타 장애,415,60,218,69,71239,65216,6023,2019,0_9
입원,J42,상세불명의 만성 기관지염,415,60,473,76,77313,69175,8138,2019,0_9
입원,C64,신우를 제외한 신장의 악성 신생물,419,59,1578,374,723355,651003,72352,2019,0_9
입원,I63,뇌경색증,419,59,1983,436,580943,544328,36615,2019,0_9
입원,H11,결막의 기타 장애,419,59,102,60,52152,43224,8928,2019,0_9
입원,S43,"견갑대의 관절 및 인대의 탈구, 염좌 및 긴장",419,59,128,61,16967,15019,1948,2019,0_9
입원,N18,만성 신장병,423,58,1108,121,886419,821402,65017,2019,0_9
입원,K08,치아 및 지지구조의 기타 장애,423,58,244,62,111174,97459,13715,2019,0_9
입원,C95,상세불명 세포형의 백혈병,423,58,777,120,497718,455253,42465,2019,0_9
입원,K43,복벽탈장,423,58,158,67,116139,107149,8990,2019,0_9
입원,K30,기능성 소화불량,423,58,135,59,25871,23181,2690,2019,0_9
입원,N83,"난소, 난관 및 넓은인대의 비염증성 장애",423,58,288,63,217099,207098,10001,2019,0_9
입원,R30,배뇨와 연관된 통증,429,57,120,63,20664,18327,2337,2019,0_9
입원,Q12,선천성 수정체기형,429,57,240,67,179138,172064,7074,2019,0_9
입원,J93,기흉,431,56,656,62,460033,448145,11888,2019,0_9
입원,P74,기타 일과성 신생아 전해질 및 대사 장애,432,55,369,59,234362,232105,2257,2019,0_9
입원,D58,기타 유전성 용혈성 빈혈,432,55,392,109,194662,173585,21077,2019,0_9
입원,N00,급성 신염증후군,432,55,396,63,89748,81440,8308,2019,0_9
입원,L08,피부 및 피하조직의 기타 국소감염,432,55,239,58,61735,55486,6249,2019,0_9
입원,L23,알레르기성 접촉피부염,436,54,213,54,29454,25829,3625,2019,0_9
입원,R02,달리 분류되지 않은 괴저,436,54,72,54,31309,25191,6118,2019,0_9
입원,N05,상세불명의 신염증후군,436,54,311,57,91839,80853,10986,2019,0_9
입원,E72,아미노산대사의 기타 장애,436,54,792,159,498727,457563,41164,2019,0_9
입원,D33,뇌 및 중추신경계통의 기타 부분의 양성 신생물,440,53,648,197,391706,355726,35980,2019,0_9
입원,P71,일과성 신생아 칼슘 및 마그네슘 대사장애,440,53,703,254,298527,295504,3023,2019,0_9
입원,R13,삼킴곤란,442,52,1134,794,203443,189963,13480,2019,0_9
입원,S65,손목 및 손 부위의 혈관의 손상,443,51,291,53,68481,60652,7829,2019,0_9
입원,H67,달리 분류된 질환에서의 중이염,444,50,186,54,37829,33748,4081,2019,0_9
입원,Q15,눈의 기타 선천기형,445,49,321,75,254340,240807,13533,2019,0_9
입원,S69,손목 및 손의 기타 및 상세불명의 손상,445,49,96,49,27982,25361,2621,2019,0_9
입원,M84,골연속성의 장애,447,48,341,60,113539,99566,13973,2019,0_9
입원,N17,급성 신부전,447,48,503,55,313331,286789,26542,2019,0_9
입원,Z98,기타 수술후 상태,447,48,376,72,174867,151618,23249,2019,0_9
입원,C22,간 및 간내 담관의 악성 신생물,450,47,1734,331,956905,862843,94062,2019,0_9
입원,L28,만성 단순태선 및 가려움발진,450,47,101,47,15560,13391,2169,2019,0_9
입원,S97,발목 및 발의 으깸손상,450,47,370,51,74436,65028,9408,2019,0_9
입원,I89,림프관 및 림프절의 기타 비감염성 장애,453,46,283,61,102900,92724,10176,2019,0_9
입원,I27,기타 폐성 심장질환,453,46,1289,84,1198664,1144209,54455,2019,0_9
입원,R29,신경계통 및 근골격계통의 기타 증상 및 징후,453,46,218,86,46086,42077,4009,2019,0_9
입원,T59,"기타 가스, 연무 또는 물김의 독성효과",453,46,55,46,10094,9567,527,2019,0_9
입원,E14,상세불명의 당뇨병,453,46,265,48,81319,71355,9964,2019,0_9
입원,S32,요추 및 골반의 골절,453,46,435,48,68575,58875,9700,2019,0_9
입원,H01,눈꺼풀의 기타 염증,459,45,130,45,36198,31881,4317,2019,0_9
입원,E88,기타 대사장애,459,45,249,48,121638,107796,13842,2019,0_9
입원,A40,연쇄알균패혈증,459,45,539,50,189647,172644,17003,2019,0_9
입원,P76,신생아의 기타 장폐색,459,45,689,53,547464,541479,5985,2019,0_9
입원,M12,기타 특정 관절병증,459,45,278,49,40011,31514,8497,2019,0_9
입원,N02,재발성 및 지속성 혈뇨,459,45,202,51,51251,46885,4366,2019,0_9
입원,K22,식도의 기타 질환,465,44,360,65,190218,173294,16924,2019,0_9
입원,P35,선천성 바이러스질환,465,44,1030,193,678344,668531,9813,2019,0_9
입원,K65,복막염,465,44,433,51,186371,166255,20116,2019,0_9
입원,D59,후천성 용혈성 빈혈,468,43,530,105,579672,538917,40755,2019,0_9
입원,Q28,순환계통의 기타 선천기형,468,43,600,62,416680,381885,34795,2019,0_9
입원,H72,고막의 천공,468,43,116,46,46097,42178,3919,2019,0_9
입원,Q77,관상골 및 척추의 성장결손을 동반한 골연골형성이상,468,43,928,85,458915,439185,19730,2019,0_9
입원,R27,기타 협조결여,468,43,458,114,132788,120895,11893,2019,0_9
입원,C41,기타 및 상세불명 부위의 골 및 관절연골의 악성 신생물,468,43,1749,368,948985,859355,89630,2019,0_9
입원,M85,골밀도 및 구조의 기타 장애,468,43,270,54,109425,96570,12855,2019,0_9
입원,F90,운동과다장애,468,43,1032,81,211683,178671,33012,2019,0_9
입원,P04,태반 또는 모유를 통해 전달된 해로운 작용에 의해 영향을 받은 태아 및 신생아,468,43,397,45,185934,185232,702,2019,0_9
입원,C76,기타 및 부위불명의 악성 신생물,468,43,1366,268,486802,441634,45168,2019,0_9
입원,D44,내분비선의 행동양식 불명 또는 미상의 신생물,478,42,712,75,599058,549215,49843,2019,0_9
입원,P72,기타 일과성 신생아내분비장애,479,41,239,41,104049,103559,490,2019,0_9
입원,M72,섬유모세포장애,479,41,235,43,57181,50749,6432,2019,0_9
입원,Q14,후안부의 선천기형,479,41,104,54,100920,94062,6858,2019,0_9
입원,H33,망막박리 및 망막열공,482,40,148,52,126838,118285,8553,2019,0_9
입원,D66,유전성 제8인자결핍,482,40,636,281,916755,863037,53718,2019,0_9
입원,C48,후복막 및 복막의 악성 신생물,482,40,1374,213,602396,531687,70709,2019,0_9
